,tag,distance,freq,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
24,dallasdesigner,0.411507,7.429521,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
25,fortworthblogger,0.412112,6.774224,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
26,dallassmallbusiness,0.413238,6.954639,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
27,texasinfluencer,0.413839,6.770789,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
28,dallasfun,0.414687,6.44572,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
29,dallasgirls,0.414706,6.774224,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
0,blackmuslimahexcellence,0.228618,6.54535,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
1,blackmuslims,0.24292,7.056175,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
2,muslimwomen,0.279769,8.897819,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
3,muslima,0.298875,9.512813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
4,blackmuslim,0.304317,6.51323,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
5,hijabifashion,0.305071,9.947122,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
6,muslimblogger,0.314254,8.278428,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
7,hijabiblogger,0.331157,8.663369,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
8,muslimwoman,0.331786,7.257003,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
9,hijabibloggers,0.333049,8.859221,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
10,hijabi,0.343225,11.32399,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
11,hijabistyle,0.354208,9.550093,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
12,hijabinspired,0.361285,8.35279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
13,proudmuslimah,0.365158,6.753438,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
14,hijabstyles,0.365843,8.819813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
15,worldhijabday,0.36587,8.451053,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
16,muslimah,0.373154,12.296813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
17,muslimmom,0.378142,7.443078,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
18,hijabimodel,0.379931,7.027315,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
19,muslimgirl,0.381055,9.886087,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
20,muslimfashion,0.381926,10.351629,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
21,muslimfamily,0.382111,7.842671,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
22,hijabfashionstyle,0.385853,8.964696,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
23,muslimbloggers,0.386539,6.647688,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
24,niqabi,0.387397,8.152774,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
25,hijabis,0.399001,7.81843,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
26,muslimgirls,0.399648,8.2938,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
27,muslimahstyle,0.399701,9.086137,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
28,hijabinspiration,0.400656,11.016331,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
29,muslimahfashion,0.402154,10.716815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
0,blackmuslimahexcellence,0.228618,6.54535,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
1,blackmuslims,0.24292,7.056175,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
2,muslimwomen,0.279769,8.897819,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
3,muslima,0.298875,9.512813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
4,blackmuslim,0.304317,6.51323,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
5,hijabifashion,0.305071,9.947122,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
6,muslimblogger,0.314254,8.278428,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
7,hijabiblogger,0.331157,8.663369,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
8,muslimwoman,0.331786,7.257003,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
9,hijabibloggers,0.333049,8.859221,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
10,hijabi,0.343225,11.32399,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
11,hijabistyle,0.354208,9.550093,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
12,hijabinspired,0.361285,8.35279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
13,proudmuslimah,0.365158,6.753438,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
14,hijabstyles,0.365843,8.819813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
15,worldhijabday,0.36587,8.451053,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
16,muslimah,0.373154,12.296813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
17,muslimmom,0.378142,7.443078,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
18,hijabimodel,0.379931,7.027315,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
19,muslimgirl,0.381055,9.886087,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
20,muslimfashion,0.381926,10.351629,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
21,muslimfamily,0.382111,7.842671,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
22,hijabfashionstyle,0.385853,8.964696,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
23,muslimbloggers,0.386539,6.647688,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
24,niqabi,0.387397,8.152774,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
25,hijabis,0.399001,7.81843,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
26,muslimgirls,0.399648,8.2938,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
27,muslimahstyle,0.399701,9.086137,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
28,hijabinspiration,0.400656,11.016331,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
29,muslimahfashion,0.402154,10.716815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
0,blackmuslimahexcellence,0.228618,6.54535,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
1,blackmuslims,0.24292,7.056175,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
2,muslimwomen,0.279769,8.897819,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
3,muslima,0.298875,9.512813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
4,blackmuslim,0.304317,6.51323,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
5,hijabifashion,0.305071,9.947122,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
6,muslimblogger,0.314254,8.278428,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
7,hijabiblogger,0.331157,8.663369,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
8,muslimwoman,0.331786,7.257003,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
9,hijabibloggers,0.333049,8.859221,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
10,hijabi,0.343225,11.32399,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
11,hijabistyle,0.354208,9.550093,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
12,hijabinspired,0.361285,8.35279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
13,proudmuslimah,0.365158,6.753438,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
14,hijabstyles,0.365843,8.819813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
15,worldhijabday,0.36587,8.451053,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
16,muslimah,0.373154,12.296813,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
17,muslimmom,0.378142,7.443078,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
18,hijabimodel,0.379931,7.027315,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
19,muslimgirl,0.381055,9.886087,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
20,muslimfashion,0.381926,10.351629,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
21,muslimfamily,0.382111,7.842671,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
22,hijabfashionstyle,0.385853,8.964696,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
23,muslimbloggers,0.386539,6.647688,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
24,niqabi,0.387397,8.152774,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
25,hijabis,0.399001,7.81843,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
26,muslimgirls,0.399648,8.2938,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
27,muslimahstyle,0.399701,9.086137,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
28,hijabinspiration,0.400656,11.016331,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
29,muslimahfashion,0.402154,10.716815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
0,blackartist,0.269887,10.469057,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
1,blackartists,0.285781,10.285991,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
2,blackgirlart,0.293945,7.583248,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
3,blackart,0.296532,11.289669,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
4,naturalhairart,0.299034,6.50279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
5,blackgirlswhopaint,0.30521,7.565275,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
6,blackartistspace,0.305277,8.488176,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
7,arttimelapse,0.316156,8.875287,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
8,afroart,0.316417,8.869398,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
9,artreels,0.324154,10.39127,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
10,blackartwork,0.325419,8.634087,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
11,blackpainters,0.327037,6.887553,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
12,dopeblackart,0.335981,8.903815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
13,drawingwhileblack,0.345867,7.74846,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
14,timelapseart,0.35411,10.172063,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
15,blackwomenart,0.357409,7.197435,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
16,blackillustrators,0.36358,7.311886,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
17,blackart365,0.364628,8.100465,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
18,timelapsepainting,0.376622,8.577535,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
19,blackartmatters,0.380775,8.996776,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
20,blackillustrator,0.382424,6.530878,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
21,blackartistsoninstagram,0.383157,6.612041,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
22,supportblackart,0.383534,9.146868,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
23,artreel,0.383924,9.666245,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
24,processvideo,0.386343,10.175307,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
25,blackgirlsillustrate,0.3876,6.35437,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
26,artvideos,0.389082,9.722924,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
27,onwednesdayswepaint,0.393115,6.052089,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
28,blackwomenartists,0.395173,7.668561,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
29,blackwomanart,0.39723,7.149132,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
0,blackartist,0.269887,10.469057,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
1,blackartists,0.285781,10.285991,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
2,blackgirlart,0.293945,7.583248,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
3,blackart,0.296532,11.289669,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
4,naturalhairart,0.299034,6.50279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
5,blackgirlswhopaint,0.30521,7.565275,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
6,blackartistspace,0.305277,8.488176,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
7,arttimelapse,0.316156,8.875287,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
8,afroart,0.316417,8.869398,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
9,artreels,0.324154,10.39127,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
10,blackartwork,0.325419,8.634087,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
11,blackpainters,0.327037,6.887553,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
12,dopeblackart,0.335981,8.903815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
13,drawingwhileblack,0.345867,7.74846,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
14,timelapseart,0.35411,10.172063,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
15,blackwomenart,0.357409,7.197435,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
16,blackillustrators,0.36358,7.311886,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
17,blackart365,0.364628,8.100465,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
