,max,total,min,median,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
15,0.8418,15059,0.832,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
16,0.8524,14308,0.8418,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
17,0.8652,13628,0.8524,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
18,0.8826,13011,0.8652,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
19,,12451,0.8826,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
0,0.3649,69926,,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
1,0.5488,55941,0.3649,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
2,0.6262,46614,0.5488,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
3,0.6711,39954,0.6262,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
4,0.7025,34963,0.6711,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
5,0.7259,31082,0.7025,True,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
6,0.7445,27970,0.7259,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
7,0.7597,25427,0.7445,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
8,0.7726,23311,0.7597,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
9,0.784,21519,0.7726,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
10,0.7945,19981,0.784,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
11,0.8042,18644,0.7945,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
12,0.8136,17481,0.8042,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
13,0.8228,16450,0.8136,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
14,0.8321,15541,0.8228,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
15,0.842,14719,0.8321,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
16,0.8527,13985,0.842,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
17,0.8655,13321,0.8527,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
18,0.8831,12717,0.8655,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
19,,12168,0.8831,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
0,0.362,71540,,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
1,0.5484,57232,0.362,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
2,0.6265,47690,0.5484,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
3,0.6714,40876,0.6265,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
4,0.7027,35770,0.6714,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
5,0.726,31799,0.7027,True,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
6,0.7445,28616,0.726,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
7,0.7596,26014,0.7445,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
8,0.7725,23849,0.7596,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
9,0.7838,22016,0.7725,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
10,0.7942,20442,0.7838,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
11,0.804,19074,0.7942,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
12,0.8134,17885,0.804,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
13,0.8226,16829,0.8134,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
14,0.832,15899,0.8226,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
15,0.8418,15059,0.832,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
16,0.8524,14308,0.8418,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
17,0.8652,13628,0.8524,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
18,0.8826,13011,0.8652,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
19,,12451,0.8826,,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
