,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
18,disneyland,0.027273,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
19,bellablissclothing,0.027273,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
20,prim_dela_prim,0.027273,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
21,mama_support_group,0.027273,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
22,millieandroo,0.027273,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
0,brandrepcommunity,0.088496,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
1,brandmamagains,0.079646,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
2,babybossfam,0.079646,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
3,influencer_engagement,0.079646,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
4,shopwaterfallwishes,0.070796,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
5,socialwomenunited,0.070796,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
6,the_mama_crew,0.053097,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
7,walmart,0.044248,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
8,brand_rep_babes,0.044248,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
9,ibtribe2_0,0.044248,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
10,birdandbeanshop,0.044248,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
11,mama_support_group,0.044248,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
12,tagitary,0.035398,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
13,deltachildren,0.035398,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
14,lets_influenceee,0.035398,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
15,prim_dela_prim,0.035398,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
16,vipmummasclub,0.035398,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
17,awesomemomtribes,0.035398,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
18,instaparentssupport,0.026549,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
19,disneyland,0.026549,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
0,torrid,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
1,cramer_crew,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
2,texmexglamm,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
3,gothinkco,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
4,cvspharmacy,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
5,walmart,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
6,pecancreekstrawberryfarm,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
7,quaker,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
8,bob_books,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
9,momma__kellie,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
10,everyonesfavtiktokmom,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
11,shopsimplemodern,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
12,paulstanleylive,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
13,kissonline,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
14,hotgina_1,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
15,rascalandfriends,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
16,charmingcheetahco,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
17,funfetti,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
18,magicalelfjourney,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
19,positively_paige_,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
20,oyo_usa,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
21,savageglamapparel,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
22,jen_heifer,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
23,jamesissmiling,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
24,brite_brush,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
25,hellosarahkay,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
26,thedallasarboretum,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
27,emilyjeanneferet,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
28,monsterjam,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
29,princelionheart,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
0,torrid,0.12,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
1,cramer_crew,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
2,texmexglamm,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
3,lifoinc,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
4,gothinkco,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
5,cvspharmacy,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
6,walmart,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
7,pecancreekstrawberryfarm,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
8,quaker,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
9,bob_books,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
10,momma__kellie,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
11,everyonesfavtiktokmom,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
12,shopsimplemodern,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
13,paulstanleylive,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
14,kissonline,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
15,hotgina_1,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
16,rascalandfriends,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
17,charmingcheetahco,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
18,funfetti,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
19,magicalelfjourney,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
20,positively_paige_,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
21,oyo_usa,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
22,savageglamapparel,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
23,jen_heifer,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
24,jamesissmiling,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
25,brite_brush,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
26,hellosarahkay,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
27,emilyjeanneferet,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
28,monsterjam,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
29,apexdropofficial,0.04,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
0,s_room_69,0.362963,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
1,kellysklosetdotnet,0.140741,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
2,thighzunlimited,0.103704,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
3,goodbearddaytm,0.066667,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
4,shoplovevera,0.066667,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
5,chimzifashion,0.059259,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
6,avi_artistryllc,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
7,jandreprojex,0.02963,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
8,playboycenterfold,0.02963,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
9,curves2fit,0.02963,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
10,iam_365_photography,0.02963,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
11,curves2fit_academy,0.022222,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
12,fashionnova,0.022222,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
13,jeffreybowensphotography,0.022222,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
14,shawnteltheprototype,0.022222,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
0,s_room_69,0.387324,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
1,kellysklosetdotnet,0.126761,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
2,thighzunlimited,0.098592,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
3,goodbearddaytm,0.06338,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
4,chimzifashion,0.06338,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
5,shoplovevera,0.06338,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
6,avi_artistryllc,0.035211,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
7,jandreprojex,0.028169,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
8,playboycenterfold,0.028169,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
9,curves2fit,0.028169,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
10,curves2fit_academy,0.021127,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
11,fashionnova,0.021127,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
12,jeffreybowensphotography,0.021127,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
13,iam_365_photography,0.021127,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
14,shawnteltheprototype,0.021127,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
0,roxus89,0.212963,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
1,legolandcalifornia,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
2,magically_bria,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
3,adoreme,0.046296,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
4,unistudios,0.046296,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
5,amcreators_,0.046296,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
6,bria_snyder,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
7,sheratonuniversal,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
8,sdmissionbayresort,0.027778,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
9,target,0.027778,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
0,roxus89,0.198198,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
1,adoreme,0.054054,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
2,amcreators_,0.054054,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
3,legolandcalifornia,0.045045,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
4,magically_bria,0.045045,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
5,bria_snyder,0.036036,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
6,unistudios,0.036036,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
7,sheratonuniversal,0.036036,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
8,sdmissionbayresort,0.027027,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
9,mamabestgiving,0.027027,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
10,bloggers_giving_back,0.027027,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
11,disneyland,0.027027,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
12,target,0.027027,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
0,roxus89,0.201835,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
1,magically_bria,0.055046,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
2,adoreme,0.045872,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
3,legolandcalifornia,0.045872,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
4,amcreators_,0.045872,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
5,bria_snyder,0.036697,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
6,unistudios,0.036697,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
7,sheratonuniversal,0.036697,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
8,sdmissionbayresort,0.027523,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
9,mamabestgiving,0.027523,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
10,disneyland,0.027523,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
11,target,0.027523,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
0,thelourdesmari,0.103448,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
1,theneochic,0.103448,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
2,maisondeloumari,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
3,walmart,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
4,tijahnni,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
5,shadyrays,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
6,rebekahelaine,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
7,goldilocsnc,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
8,designessentials,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
9,locdbylo,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
10,wrldinvsn,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
11,crownaccents,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
12,freetheroots,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
13,thenight_light,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
14,uglysweaterusa,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
15,fytoo_eyeglasses,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
16,multitasky,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
17,loclicious,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
18,asiamnaturally,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
19,vtechtoys,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
20,yougonatural,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
21,cantubeauty,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
22,target,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
23,tjmaxx,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
24,_locdinlove_,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
25,ancientcosmetics,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
26,all_things_knatural,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
27,plantsilksatin,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
28,converse,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
29,peculiarroots,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662646335
0,thelourdesmari,0.103448,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
1,theneochic,0.103448,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
2,maisondeloumari,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
3,walmart,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
4,tijahnni,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
5,shadyrays,0.068966,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
6,rebekahelaine,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
7,goldilocsnc,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
8,designessentials,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
9,locdbylo,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
10,wrldinvsn,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
11,crownaccents,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
12,freetheroots,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
13,thenight_light,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
14,uglysweaterusa,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
15,fytoo_eyeglasses,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
16,multitasky,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
17,loclicious,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
18,asiamnaturally,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
19,vtechtoys,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
20,yougonatural,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
21,cantubeauty,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
22,target,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
23,tjmaxx,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
24,_locdinlove_,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
25,ancientcosmetics,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
26,all_things_knatural,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
27,plantsilksatin,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
28,converse,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
29,peculiarroots,0.034483,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1662975205
0,thelourdesmari,0.107143,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1664431698
1,theneochic,0.107143,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1664431698
2,maisondeloumari,0.071429,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1664431698
3,walmart,0.071429,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1664431698
4,tijahnni,0.071429,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1664431698
5,shadyrays,0.071429,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,alyssashenaye,1664431698
