,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
124,asian,Asian,0.091353,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
125,african_american,African American,0.014054,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
126,white,White / Caucasian,0.758932,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
127,hispanic,Hispanic,0.135661,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
128,african_american,African American,0.028257,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
129,hispanic,Hispanic,0.13109,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
130,white,White / Caucasian,0.748816,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
131,asian,Asian,0.091836,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
132,african_american,African American,0.039074,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
133,hispanic,Hispanic,0.115953,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
134,white,White / Caucasian,0.761941,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
135,asian,Asian,0.083032,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
136,african_american,African American,0.058247,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
137,asian,Asian,0.052951,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
138,hispanic,Hispanic,0.11571,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
139,white,White / Caucasian,0.773092,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
140,asian,Asian,0.090434,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
141,white,White / Caucasian,0.718156,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
142,african_american,African American,0.074475,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
143,hispanic,Hispanic,0.116934,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
144,african_american,African American,0.082387,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
145,asian,Asian,0.129466,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
146,hispanic,Hispanic,0.04666,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
147,white,White / Caucasian,0.741486,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
148,white,White / Caucasian,0.770825,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
149,african_american,African American,0.064235,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
150,hispanic,Hispanic,0.049316,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
151,asian,Asian,0.115624,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
152,asian,Asian,0.123325,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
153,white,White / Caucasian,0.776944,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
154,african_american,African American,0.04933,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
155,hispanic,Hispanic,0.050401,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
156,african_american,African American,0.531597,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
157,white,White / Caucasian,0.31369,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
158,asian,Asian,0.069443,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
159,hispanic,Hispanic,0.08527,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
160,white,White / Caucasian,0.326809,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
161,asian,Asian,0.070534,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
162,african_american,African American,0.517251,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
163,hispanic,Hispanic,0.085406,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
164,african_american,African American,0.512503,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
165,white,White / Caucasian,0.352491,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
166,asian,Asian,0.053337,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
167,hispanic,Hispanic,0.081669,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
168,asian,Asian,0.050057,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
169,african_american,African American,0.038933,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
170,white,White / Caucasian,0.856528,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
171,hispanic,Hispanic,0.054482,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
172,white,White / Caucasian,0.86085,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
173,asian,Asian,0.060701,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
174,african_american,African American,0.022073,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
175,hispanic,Hispanic,0.056376,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
176,white,White / Caucasian,0.83832,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
177,african_american,African American,0.04471,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
178,hispanic,Hispanic,0.055493,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
179,asian,Asian,0.061477,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
180,white,White / Caucasian,0.698459,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
181,asian,Asian,0.06652,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
182,african_american,African American,0.14967,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
183,hispanic,Hispanic,0.085351,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
184,white,White / Caucasian,0.653327,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
185,hispanic,Hispanic,0.082561,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
186,asian,Asian,0.069503,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
187,african_american,African American,0.194608,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
188,asian,Asian,0.064091,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
189,african_american,African American,0.128181,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
190,white,White / Caucasian,0.721019,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
191,hispanic,Hispanic,0.08671,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
192,asian,Asian,0.094034,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
193,white,White / Caucasian,0.74372,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
194,african_american,African American,0.094034,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
195,hispanic,Hispanic,0.068213,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
196,african_american,African American,0.094034,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
197,asian,Asian,0.094034,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
198,hispanic,Hispanic,0.068213,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
199,white,White / Caucasian,0.74372,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
200,white,White / Caucasian,0.74372,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
201,hispanic,Hispanic,0.068213,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
202,asian,Asian,0.094034,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
203,african_american,African American,0.094034,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
204,asian,Asian,0.069758,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
205,white,White / Caucasian,0.215087,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
206,african_american,African American,0.656886,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
207,hispanic,Hispanic,0.058269,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
208,african_american,African American,0.670105,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
209,white,White / Caucasian,0.198118,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
210,asian,Asian,0.075751,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
211,hispanic,Hispanic,0.056025,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
212,african_american,African American,0.686491,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
213,white,White / Caucasian,0.211668,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
214,asian,Asian,0.045766,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
215,hispanic,Hispanic,0.056075,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
216,african_american,African American,0.0,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
217,asian,Asian,0.068148,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
218,hispanic,Hispanic,0.097034,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
219,white,White / Caucasian,0.834818,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
220,white,White / Caucasian,0.706733,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
221,african_american,African American,0.062359,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
222,hispanic,Hispanic,0.085404,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
223,asian,Asian,0.145504,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
224,asian,Asian,0.102875,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
225,african_american,African American,0.04115,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
226,white,White / Caucasian,0.761276,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
227,hispanic,Hispanic,0.094699,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
228,white,White / Caucasian,0.694584,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
229,hispanic,Hispanic,0.170108,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
230,asian,Asian,0.090206,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
231,african_american,African American,0.045103,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
232,african_american,African American,0.030856,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
233,white,White / Caucasian,0.670009,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
234,asian,Asian,0.127831,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
235,hispanic,Hispanic,0.171305,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
236,asian,Asian,0.128843,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
237,african_american,African American,0.074333,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
238,white,White / Caucasian,0.624394,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
239,hispanic,Hispanic,0.17243,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
240,asian,Asian,0.074112,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
241,white,White / Caucasian,0.731458,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
242,african_american,African American,0.119224,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
243,hispanic,Hispanic,0.075205,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
244,white,White / Caucasian,0.711126,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
245,hispanic,Hispanic,0.075202,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
246,asian,Asian,0.086804,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
247,african_american,African American,0.126868,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
248,african_american,African American,0.123394,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
249,white,White / Caucasian,0.718218,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
250,asian,Asian,0.082263,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
251,hispanic,Hispanic,0.076125,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
252,white,White / Caucasian,0.718563,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
253,hispanic,Hispanic,0.041916,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
254,asian,Asian,0.191617,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
255,african_american,African American,0.047904,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
256,asian,Asian,0.191617,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
257,white,White / Caucasian,0.718563,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
258,african_american,African American,0.047904,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
259,hispanic,Hispanic,0.041916,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
260,white,White / Caucasian,0.718563,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
261,hispanic,Hispanic,0.041916,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
262,asian,Asian,0.191617,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
263,african_american,African American,0.047904,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
264,african_american,African American,0.03243,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
265,white,White / Caucasian,0.63238,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
266,asian,Asian,0.097289,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
267,hispanic,Hispanic,0.2379,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
268,african_american,African American,0.019139,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
269,hispanic,Hispanic,0.234427,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
270,white,White / Caucasian,0.708155,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
271,asian,Asian,0.038279,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
0,asian,Asian,0.138067,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
1,white,White / Caucasian,0.582948,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
2,african_american,African American,0.030681,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
3,hispanic,Hispanic,0.248304,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
0,asian,Asian,0.077863,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
1,african_american,African American,0.432274,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
2,white,White / Caucasian,0.421534,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
3,hispanic,Hispanic,0.06833,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
4,white,White / Caucasian,0.466168,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
5,african_american,African American,0.410228,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
6,hispanic,Hispanic,0.065,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
7,asian,Asian,0.058604,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
8,asian,Asian,0.062607,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
9,african_american,African American,0.430423,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
10,white,White / Caucasian,0.440857,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
11,hispanic,Hispanic,0.066113,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
12,asian,Asian,0.081118,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
13,white,White / Caucasian,0.324474,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
14,african_american,African American,0.567829,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
15,hispanic,Hispanic,0.026579,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
16,african_american,African American,0.575843,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
17,hispanic,Hispanic,0.031121,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
18,white,White / Caucasian,0.347334,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
19,asian,Asian,0.045702,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
20,african_american,African American,0.564968,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
21,white,White / Caucasian,0.28683,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
22,asian,Asian,0.121685,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
23,hispanic,Hispanic,0.026516,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
24,asian,Asian,0.136213,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662974867
25,white,White / Caucasian,0.817276,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662974867
26,african_american,African American,0.0,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662974867
27,hispanic,Hispanic,0.046512,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662974867
28,african_american,African American,0.24263,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662646235
29,hispanic,Hispanic,0.029478,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662646235
30,white,White / Caucasian,0.727891,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662646235
31,asian,Asian,0.0,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662646235
32,asian,Asian,0.083049,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662974773
33,white,White / Caucasian,0.113249,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662974773
34,african_american,African American,0.739893,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662974773
35,hispanic,Hispanic,0.063809,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662974773
36,african_american,African American,0.728766,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1664431769
37,white,White / Caucasian,0.120126,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1664431769
38,asian,Asian,0.088093,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1664431769
39,hispanic,Hispanic,0.063015,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1664431769
40,african_american,African American,0.738785,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662645957
41,hispanic,Hispanic,0.060458,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662645957
42,white,White / Caucasian,0.096363,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662645957
43,asian,Asian,0.104394,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662645957
44,african_american,African American,0.531597,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
45,hispanic,Hispanic,0.08527,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
46,white,White / Caucasian,0.31369,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
47,asian,Asian,0.069443,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
48,african_american,African American,0.512503,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
49,white,White / Caucasian,0.352491,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
50,asian,Asian,0.053337,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
51,hispanic,Hispanic,0.081669,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
52,asian,Asian,0.070534,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
53,white,White / Caucasian,0.326809,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
54,african_american,African American,0.517251,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
55,hispanic,Hispanic,0.085406,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
56,african_american,African American,0.790393,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
57,white,White / Caucasian,0.135905,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
58,asian,Asian,0.064376,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
59,hispanic,Hispanic,0.009327,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
60,white,White / Caucasian,0.135905,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
61,hispanic,Hispanic,0.009323,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
62,asian,Asian,0.064376,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
63,african_american,African American,0.790396,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
64,asian,Asian,0.064376,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
65,african_american,African American,0.790394,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
66,white,White / Caucasian,0.135905,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
67,hispanic,Hispanic,0.009325,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
68,asian,Asian,0.081325,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662975113
69,white,White / Caucasian,0.187673,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662975113
70,african_american,African American,0.675621,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662975113
71,hispanic,Hispanic,0.055381,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662975113
72,african_american,African American,0.675452,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662646047
73,white,White / Caucasian,0.187626,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662646047
74,asian,Asian,0.081304,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662646047
75,hispanic,Hispanic,0.055618,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662646047
76,african_american,African American,0.67547,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1664431544
77,asian,Asian,0.081307,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1664431544
78,hispanic,Hispanic,0.055593,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1664431544
79,white,White / Caucasian,0.187631,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1664431544
80,white,White / Caucasian,0.141658,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662645971
81,african_american,African American,0.736623,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662645971
82,hispanic,Hispanic,0.05939,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662645971
83,asian,Asian,0.06233,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662645971
84,asian,Asian,0.062308,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1664431709
85,african_american,African American,0.736363,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1664431709
86,white,White / Caucasian,0.141608,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1664431709
87,hispanic,Hispanic,0.059721,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1664431709
88,asian,Asian,0.062308,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
89,white,White / Caucasian,0.141608,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
